dir path	filename	child age	# participants	partipant type	# adults
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Aguirre	mag1900	1;7.	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Aguirre	mag2001	1;8.01	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Aguirre	mag2015	1;8.15	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Aguirre	mag2101	1;9.01	1	Mother;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Aguirre	mag2115	1;9.15	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Aguirre	mag2127	1;9.27	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Aguirre	mag2200	1;10.	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Aguirre	mag2201	1;10.	3	Mother;Father;Brother;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Aguirre	mag2203	1;10.	1	Mother;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Aguirre	mag2215	1;10.15	4	Mother;Father;Family_Friend;Brother;	3
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Aguirre	mag2216	1;10.16	4	Mother;Father;Brother;Sister;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Aguirre	mag2220	1;10.20	4	Mother;Father;Sister;Family_Friend;	3
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Aguirre	mag2227	1;10.27	3	Mother;Father;Brother;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Aguirre	mag2300	1;11.	4	Mother;Father;Family_Friend;Brother;	3
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Aguirre	mag2320	1;11.20	4	Mother;Father;Sister;Family_Friend;	3
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Aguirre	mag2400	2;0.	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Aguirre	mag2415	2;0.15	3	Mother;Father;Brother;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Aguirre	mag2500	2;1.	4	Mother;Father;Sister;Family_Friend;	3
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Aguirre	mag2515	2;1.15	1	Mother;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Aguirre	mag2702	2;3.02	7	Mother;Father;Sister;Family_Friend;Grandfather;Grandmother;Uncle;	6
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Aguirre	mag2710	2;3.10	4	Mother;Father;Family_Friend;Brother;	3
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Aguirre	mag2810	2;4.10	2	Mother;Family_Friend;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Aguirre	mag2825	2;4.25	3	Mother;Father;Family_Friend;	3
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Aguirre	mag2900	2;5.	3	Mother;Family_Friend;Child;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Aguirre	mag3001	2;6.01	2	Mother;Family_Friend;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Aguirre	mag3010	2;6.10	1	Mother;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Aguirre	mag3020	2;6.20	3	Mother;Father;Family_Friend;	3
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Aguirre	mag3126	2;7.26	2	Mother;Family_Friend;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Aguirre	mag3424	2;10.24	3	Mother;Father;Family_Friend;	3
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/LlinasOjea/Irene	01	0;11.01	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/LlinasOjea/Irene	02	1;1.25	1	Mother;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/LlinasOjea/Irene	03	1;1.25	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/LlinasOjea/Irene	04	1;1.28	1	Mother;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/LlinasOjea/Irene	05	1;2.05	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/LlinasOjea/Irene	06	1;4.16	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/LlinasOjea/Irene	07	1;4.17	1	Mother;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/LlinasOjea/Irene	08	1;5.01	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/LlinasOjea/Irene	09	1;5.15	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/LlinasOjea/Irene	10	1;5.27	1	Mother;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/LlinasOjea/Irene	11	1;6.01	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/LlinasOjea/Irene	12	1;6.16	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/LlinasOjea/Irene	13	1;6.16	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/LlinasOjea/Irene	14	1;7.05	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/LlinasOjea/Irene	15	1;7.05	1	Mother;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/LlinasOjea/Irene	16	1;7.05	1	Mother;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/LlinasOjea/Irene	17	1;7.22	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/LlinasOjea/Irene	18	1;7.22	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/LlinasOjea/Irene	19	1;7.22	1	Mother;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/LlinasOjea/Irene	20	1;8.09	1	Mother;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/LlinasOjea/Irene	21	1;8.09	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/LlinasOjea/Irene	22	1;8.26	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/LlinasOjea/Irene	23	1;9.10	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/LlinasOjea/Irene	24	1;9.28	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/LlinasOjea/Irene	25	1;9.28	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/LlinasOjea/Irene	26	1;10.16	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/LlinasOjea/Irene	27	1;10.29	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/LlinasOjea/Irene	28	1;10.29	1	Mother;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/LlinasOjea/Irene	29	1;11.01	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/LlinasOjea/Irene	30	1;11.13	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/LlinasOjea/Irene	31	1;11.30	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/LlinasOjea/Irene	32	2;0.13	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/LlinasOjea/Irene	33	2;0.28	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/LlinasOjea/Irene	34	2;1.18	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/LlinasOjea/Irene	35	2;1.29	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/LlinasOjea/Irene	36	2;2.14	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/LlinasOjea/Irene	37	2;2.29	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/LlinasOjea/Irene	38	2;3.13	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/LlinasOjea/Irene	39	2;3.28	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/LlinasOjea/Irene	40	2;4.13	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/LlinasOjea/Irene	41	2;4.13	1	Mother;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/LlinasOjea/Irene	42	2;4.28	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/LlinasOjea/Irene	43	2;5.13	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/LlinasOjea/Irene	44	2;5.13	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/LlinasOjea/Irene	45	2;5.27	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/LlinasOjea/Irene	46	2;6.12	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/LlinasOjea/Irene	47	2;6.26	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/LlinasOjea/Irene	48	2;7.09	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/LlinasOjea/Irene	49	2;7.28	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/LlinasOjea/Irene	50	2;8.14	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/LlinasOjea/Irene	51	2;8.27	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/LlinasOjea/Irene	52	2;9.11	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/LlinasOjea/Irene	53	2;9.26	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/LlinasOjea/Irene	54	2;10.13	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/LlinasOjea/Irene	55	2;10.28	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/LlinasOjea/Irene	56	2;11.11	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/LlinasOjea/Irene	57	2;11.27	3	Mother;Father;Cousin;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/LlinasOjea/Irene	58	3;0.24	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/LlinasOjea/Irene	59	3;1.22	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/LlinasOjea/Irene	60	3;2.19	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Marrero/Alfonso	alf9102	2;3.07	2	Investigator;Aunt;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Marrero/Alfonso	alf9105	2;6.09	3	Investigator;Aunt;Playmate;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Marrero/Alfonso	alf9109	2;10.22	3	Investigator;Child;Mother;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Marrero/Idaira	ida9009	2;7.29	4	Brother;Investigator;Mother;Mother;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Marrero/Idaira	ida9101	2;11.29	3	Brother;Father;Investigator;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Marrero/Idaira	ida9104	3;3.02	3	Brother;Brother;Investigator;	0
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Marrero/Idaira	ida9108	3;7.10	2	Mother;Investigator;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Marrero/Idaira	ida9201	4;0.	3	Aunt;Brother;Investigator;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Marrero/Idaira	ida9208	4;7.07	3	Brother;Brother;Investigator;	0
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Marrero/Rafael	raf9104	4;4.16	3	Child;Investigator;Grandmother;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Marrero/Rafael	raf9106	4;6.26	3	Investigator;Aunt;Uncle;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Marrero/Rafael	raf9111	4;11.13	3	Child;Investigator;Mother;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Nieva	01	1;08.03	1	Mother;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Nieva	02	1;08.09	1	Mother;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Nieva	03	1;08.18	3	Mother;Father;Uncle;	3
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Nieva	04	1;08.26	3	Mother;Aunt;Father;	3
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Nieva	05	1;09.00	2	Mother;Investigator;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Nieva	06	1;09.08	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Nieva	07	1;09.14	1	Mother;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Nieva	08	1;09.22	3	Mother;Grandmother;Grandfather;	3
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Nieva	09	1;09.26	2	Mother;Investigator;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Nieva	10	1;10.03	2	Mother;Investigator;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Nieva	11	1;10.13	1	Mother;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Nieva	12	1;10.18	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Nieva	13	1;10.25	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Nieva	14	1;11.00	2	Mother;Investigator;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Nieva	15	1;11.06	3	Mother;Father;Investigator;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Nieva	16	1;11.15	3	Mother;Father;Investigator;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Nieva	17	1;11.23	3	Mother;Father;Investigator;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Nieva	18	1;11.30	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Nieva	19	2;0.06	3	Father;Aunt;Investigator;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Nieva	20	2;00.13	4	Mother;Father;Investigator;Uncle;	3
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Nieva	21	2;00.20	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Nieva	22	2;00.30	2	Mother;Investigator;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Nieva	23	2;01.07	4	Mother;Aunt;Observer;Father;	4
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Nieva	24	2;01.13	2	Mother;Investigator;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Nieva	25	2;01.21	3	Mother;Aunt;Investigator;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Nieva	26	2;01.27	2	Mother;Investigator;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Nieva	27	2;02.05	3	Mother;Aunt;Investigator;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Nieva	28	2;02.12	1	Father;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Nieva	29	2;02.20	1	Mother;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Nieva	30	2;02.28	2	Father;Mother;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Nieva	31	2;03.03	2	Mother;Investigator;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Nieva	32	2;03.09	2	Father;Investigator;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Juan	11021	1;10.21	1	Father;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Juan	11026	1;10.26	2	Father;Mother;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Juan	11029	1;10.29	4	Father;Mother;Uncle;Uncle;	4
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Juan	11103	1;11.03	2	Father;Mother;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Juan	11107	1;11.07	3	Father;Mother;Grandmother;	3
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Juan	11111	1;11.11	2	Father;Mother;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Juan	11115	1;11.15	2	Father;Mother;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Juan	11120	1;11.20	4	Father;Mother;Uncle;Uncle;	4
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Juan	11125	1;11.25	2	Father;Mother;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Juan	11128	1;11.25	2	Father;Mother;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Juan	20002	2;0.2	3	Father;Mother;Grandfather;	3
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Juan	20003	2;0.3	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Juan	20004	2;0.4	2	Father;Uncle;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Juan	20006	2;0.6	2	Father;Mother;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Juan	20009	2;0.9	1	Father;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Juan	20012	2;0.12	1	Father;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Juan	20014	2;0.14	2	Father;Mother;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Juan	20019	2;0.19	2	Father;Mother;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Juan	20025	2;0.25	2	Father;Mother;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Juan	20100	2;1.00	2	Father;Mother;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Juan	20104	2;1.04	2	Father;Mother;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Juan	20112	2;1.12	2	Father;Mother;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Juan	20118	2;1.18	2	Father;Mother;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Juan	20121	2;1.21	2	Father;Mother;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Juan	20124	2;1.24	2	Father;Mother;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Juan	20126	2;1.26	1	Father;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Juan	20129	2;1.29	2	Father;Mother;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Juan	20201	2;2.01	2	Father;Mother;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Juan	20204	2;2.04	1	Father;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Juan	20207	2;2.07	2	Father;Mother;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Juan	20211	2;2.11	2	Father;Mother;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Juan	20214	2;2.14	2	Father;Mother;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Juan	20216	2;2.16	2	Father;Mother;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Juan	20222	2;2.22	1	Mother;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Juan	20224	2;2.24	1	Mother;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Juan	20230	2;2.30	3	Father;Uncle;Mother;	3
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Juan	20303	2;3.03	2	Father;Mother;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Juan	20304	2;3.04	1	Mother;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Juan	20310	2;3.10	2	Father;Mother;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Juan	20312	2;3.12	2	Father;Mother;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Juan	20313	2;3.13	1	Father;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Juan	20317	2;3.17	2	Father;Mother;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Juan	20320	2;3.20	2	Father;Mother;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Juan	20322	2;3.22	2	Father;Mother;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Juan	20326	2;3.26	2	Father;Mother;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Juan	20328	2;3.28	1	Father;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Juan	20402	2;4.02	1	Father;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Juan	20404	2;4.04	2	Father;Mother;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Juan	20410	2;4.10	2	Father;Mother;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Juan	20412	2;4.12	3	Father;Uncle;Mother;	3
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Juan	20417	2;4.17	3	Mother;Uncle;Father;	3
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Juan	20418	2;4.18	2	Father;Mother;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Juan	20424	2;4.24	1	Father;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Juan	20425	2;4.25	2	Father;Mother;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Juan	20429	2;4.25	2	Father;Mother;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Juan	20500	2;5.00	2	Father;Mother;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Juan	20505	2;5.05	2	Father;Mother;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Juan	20507	2;5.07	2	Father;Mother;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Juan	20514	2;5.14	1	Father;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Juan	20517	2;5.17	2	Father;Mother;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Juan	20518	2;5.18	3	Father;Mother;Visitor;	3
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Juan	20521	2;5.21	2	Father;Mother;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Juan	20524	2;5.29	2	Father;Mother;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Juan	20528	2;5.28	2	Father;Mother;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Juan	20529	2;5.29	2	Father;Mother;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Lucia	lu20225	2;2.25	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Lucia	lu20227	2;2.27	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/OreaPine/Lucia	lu20230	2;2.30	2	Mother;Father;	2
